month,sales,category,actual_price,product_id,product_name,base_cat,PED
March,50.89672547878071,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",263.99,B09Q5SWVBJ,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),Electronics,-0.1900421646688701
January,109.0427643938909,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,3.59,B09RF2QXGX,"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black",Computers&Accessories,-2.1100105995045766
February,131.77502981915148,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,3.59,B09RF2QXGX,"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black",Computers&Accessories,-2.1100105995045766
March,193.7879113759182,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,3.59,B09RF2QXGX,"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black",Computers&Accessories,-2.1100105995045766
January,168.594563769348,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",29.99,B09TY4MSH3,Firestick Remote,Electronics,-1.0
February,153.01025466205618,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",29.99,B09TY4MSH3,Firestick Remote,Electronics,-1.0
March,136.5854052004863,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",29.99,B09TY4MSH3,Firestick Remote,Electronics,-1.0
January,78.18613327683433,Electronics|WearableTechnology|SmartWatches,83.88,B09V175NP7,"boAt Wave Lite Smartwatch with 1.69 Inches(4.29cm) HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Scarlet Red)",Electronics,-0.6032611007731272
February,68.28895919260648,Electronics|WearableTechnology|SmartWatches,83.88,B09V175NP7,"boAt Wave Lite Smartwatch with 1.69 Inches(4.29cm) HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Scarlet Red)",Electronics,-0.6032611007731272
March,59.18578692182818,Electronics|WearableTechnology|SmartWatches,83.88,B09V175NP7,"boAt Wave Lite Smartwatch with 1.69 Inches(4.29cm) HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Scarlet Red)",Electronics,-0.6032611007731272
January,152.42604674586414,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|TableFans",50.4,B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),Home&Kitchen,-0.8508165071118522
February,160.61344231596632,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|TableFans",50.4,B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),Home&Kitchen,-0.8508165071118522
March,156.68082079108748,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|TableFans",50.4,B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),Home&Kitchen,-0.8508165071118522
January,115.81359938607285,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,B09VT6JKRP,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,Computers&Accessories,-1.0
February,79.66655242002018,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,B09VT6JKRP,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,Computers&Accessories,-1.0
March,68.40269731829254,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,B09VT6JKRP,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,Computers&Accessories,-1.0
January,139.97266740452827,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",1678.8,B09WN3SRC7,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black),Electronics,-0.1900421646688701
February,93.72323841913351,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",1678.8,B09WN3SRC7,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black),Electronics,-0.1900421646688701
March,99.76251934809953,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",1678.8,B09WN3SRC7,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black),Electronics,-0.1900421646688701
January,548.4596561905392,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,18.54,B09Y5FZK9N,"Pigeon 1.5 litre Hot Kettle and Stainless Steel Water Bottle Combo used for boiling Water, Making Tea and Coffee, Instant Noodles, Soup, 1500 Watt with Auto Shut- off Feature - (Silver)",Home&Kitchen,-0.4534356383448861
February,240.35691657180263,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,18.54,B09Y5FZK9N,"Pigeon 1.5 litre Hot Kettle and Stainless Steel Water Bottle Combo used for boiling Water, Making Tea and Coffee, Instant Noodles, Soup, 1500 Watt with Auto Shut- off Feature - (Silver)",Home&Kitchen,-0.4534356383448861
March,174.5284307742072,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,18.54,B09Y5FZK9N,"Pigeon 1.5 litre Hot Kettle and Stainless Steel Water Bottle Combo used for boiling Water, Making Tea and Coffee, Instant Noodles, Soup, 1500 Watt with Auto Shut- off Feature - (Silver)",Home&Kitchen,-0.4534356383448861
January,93.10429731525166,Electronics|WearableTechnology|SmartWatches,71.99,B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",Electronics,-0.6032611007731272
February,89.43612329886842,Electronics|WearableTechnology|SmartWatches,71.99,B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",Electronics,-0.6032611007731272
March,96.63448931491362,Electronics|WearableTechnology|SmartWatches,71.99,B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",Electronics,-0.6032611007731272
January,322.87680277269607,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",53.94,B0B1MDZV9C,"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black)",Home&Kitchen,0.8920487057011711
February,149.7850037081912,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",53.94,B0B1MDZV9C,"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black)",Home&Kitchen,0.8920487057011711
March,131.95123259035924,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",53.94,B0B1MDZV9C,"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black)",Home&Kitchen,0.8920487057011711
January,137.72771601087845,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|HandlebarMounts,23.99,B0B2DJ5RVQ,"WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation, one Click Locking, Firm Gripping, Anti Shake and Stable Cradle Clamp with 360° Rotation Bicycle Phone Mount",Electronics,-1.0
February,133.68473858655773,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|HandlebarMounts,23.99,B0B2DJ5RVQ,"WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation, one Click Locking, Firm Gripping, Anti Shake and Stable Cradle Clamp with 360° Rotation Bicycle Phone Mount",Electronics,-1.0
March,166.95456918096517,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|HandlebarMounts,23.99,B0B2DJ5RVQ,"WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation, one Click Locking, Firm Gripping, Anti Shake and Stable Cradle Clamp with 360° Rotation Bicycle Phone Mount",Electronics,-1.0
January,260.69559157946776,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",11.99,B0B2PQL5N3,"Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Nonslip for Laptop , Computer, , Home & Office (Black)",Computers&Accessories,-0.950730838104878
February,243.5936625978281,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",11.99,B0B2PQL5N3,"Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Nonslip for Laptop , Computer, , Home & Office (Black)",Computers&Accessories,-0.950730838104878
March,240.42194504995564,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",11.99,B0B2PQL5N3,"Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Nonslip for Laptop , Computer, , Home & Office (Black)",Computers&Accessories,-0.950730838104878
January,432.8575247038158,Computers&Accessories|Laptops|TraditionalLaptops,718.68,B0B2RBP83P,"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800LGIN",Computers&Accessories,-1.0
February,221.10601886134424,Computers&Accessories|Laptops|TraditionalLaptops,718.68,B0B2RBP83P,"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800LGIN",Computers&Accessories,-1.0
March,141.91077632578393,Computers&Accessories|Laptops|TraditionalLaptops,718.68,B0B2RBP83P,"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800LGIN",Computers&Accessories,-1.0
January,110.03036339416492,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",87.59,B0B3X2BY3M,Crompton Gracee 5-L Instant Water Heater (Geyser),Home&Kitchen,0.1124399349938544
February,54.964510470951275,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",87.59,B0B3X2BY3M,Crompton Gracee 5-L Instant Water Heater (Geyser),Home&Kitchen,0.1124399349938544
March,46.99019882263711,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",87.59,B0B3X2BY3M,Crompton Gracee 5-L Instant Water Heater (Geyser),Home&Kitchen,0.1124399349938544
January,204.51649324070803,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,B0B61HYR92,"Lapster usb 2.0 mantra cable, mantra mfs 100 data cable (black)",Computers&Accessories,-1.0
February,153.97260137564462,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,B0B61HYR92,"Lapster usb 2.0 mantra cable, mantra mfs 100 data cable (black)",Computers&Accessories,-1.0
March,173.89141491698874,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,B0B61HYR92,"Lapster usb 2.0 mantra cable, mantra mfs 100 data cable (black)",Computers&Accessories,-1.0
January,229.3324812817205,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",299.99,B0B6F7LX4C,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),Electronics,-0.1900421646688701
February,170.3304439559304,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",299.99,B0B6F7LX4C,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),Electronics,-0.1900421646688701
March,122.72714165075918,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",299.99,B0B6F7LX4C,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),Electronics,-0.1900421646688701
January,76.48537783828193,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",23.4,B0B84KSH3X,Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Quick Heat Up| Anti bacterial German Weilburger Double Coated Black Soleplate |2 Years Warranty,Home&Kitchen,0.3258846528394208
February,55.81205164703634,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",23.4,B0B84KSH3X,Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Quick Heat Up| Anti bacterial German Weilburger Double Coated Black Soleplate |2 Years Warranty,Home&Kitchen,0.3258846528394208
March,49.85270266428338,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",23.4,B0B84KSH3X,Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Quick Heat Up| Anti bacterial German Weilburger Double Coated Black Soleplate |2 Years Warranty,Home&Kitchen,0.3258846528394208
January,81.01495354442652,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",14.39,B0B8CHJLWJ,Kyosei Advanced Tempered Glass Compatible with Google Pixel 6a with Military-Grade Anti-Explosion Edge-to-Edge Coverage Screen Protector Guard,Electronics,0.1646640054220298
February,60.82336685384596,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",14.39,B0B8CHJLWJ,Kyosei Advanced Tempered Glass Compatible with Google Pixel 6a with Military-Grade Anti-Explosion Edge-to-Edge Coverage Screen Protector Guard,Electronics,0.1646640054220298
March,72.98310930111822,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",14.39,B0B8CHJLWJ,Kyosei Advanced Tempered Glass Compatible with Google Pixel 6a with Military-Grade Anti-Explosion Edge-to-Edge Coverage Screen Protector Guard,Electronics,0.1646640054220298
January,108.07977977605324,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",275.88,B0B9959XF3,Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black),Electronics,-0.1900421646688701
February,71.3799980294416,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",275.88,B0B9959XF3,Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black),Electronics,-0.1900421646688701
March,49.548768298245086,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",275.88,B0B9959XF3,Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black),Electronics,-0.1900421646688701
January,485.30610881054895,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",780.0,B0B9XLX8VR,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),Electronics,-0.1900421646688701
February,263.9630578460958,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",780.0,B0B9XLX8VR,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),Electronics,-0.1900421646688701
March,163.69020659688468,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",780.0,B0B9XLX8VR,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),Electronics,-0.1900421646688701
January,187.03633519138543,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,B0BBN3WF7V,"Redmi A1 (Light Green, 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,-0.0802174093869521
February,148.24074372015988,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,B0BBN3WF7V,"Redmi A1 (Light Green, 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,-0.0802174093869521
March,166.00152109065843,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,B0BBN3WF7V,"Redmi A1 (Light Green, 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,-0.0802174093869521
January,205.08468416589045,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,B0BBN4DZBD,"Redmi A1 (Light Blue, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,-0.0802174093869521
February,159.29890195461704,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,B0BBN4DZBD,"Redmi A1 (Light Blue, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,-0.0802174093869521
March,136.26696764348893,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,B0BBN4DZBD,"Redmi A1 (Light Blue, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,-0.0802174093869521
January,192.42686880895715,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,B0BBN56J5H,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,-0.0802174093869521
February,162.1940584942008,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,B0BBN56J5H,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,-0.0802174093869521
March,182.31145945244663,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,B0BBN56J5H,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,-0.0802174093869521
January,163.5137011944743,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",47.99,B0BCZCQTJX,Firestick Remote,Electronics,-1.0
February,136.10425543628563,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",47.99,B0BCZCQTJX,Firestick Remote,Electronics,-1.0
March,111.18061282277633,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",47.99,B0BCZCQTJX,Firestick Remote,Electronics,-1.0
January,76.84562692519154,Electronics|Accessories|MemoryCards|MicroSD,12.0,B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics,0.1297256708692749
February,43.96533592463693,Electronics|Accessories|MemoryCards|MicroSD,12.0,B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics,0.1297256708692749
March,49.21865807794434,Electronics|Accessories|MemoryCards|MicroSD,12.0,B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics,0.1297256708692749
January,105.56157611416897,Electronics|WearableTechnology|SmartWatches,239.99,B0BF4YBLPX,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,-0.6032611007731272
February,78.14220736482511,Electronics|WearableTechnology|SmartWatches,239.99,B0BF4YBLPX,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,-0.6032611007731272
March,90.25718708490963,Electronics|WearableTechnology|SmartWatches,239.99,B0BF4YBLPX,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,-0.6032611007731272
January,108.41305837790496,Electronics|WearableTechnology|SmartWatches,239.99,B0BF54972T,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,-0.6032611007731272
February,81.78091624692843,Electronics|WearableTechnology|SmartWatches,239.99,B0BF54972T,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,-0.6032611007731272
March,89.47551809162277,Electronics|WearableTechnology|SmartWatches,239.99,B0BF54972T,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,-0.6032611007731272
January,109.3983453401517,Electronics|WearableTechnology|SmartWatches,239.99,B0BF54LXW6,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,-0.6032611007731272
February,78.90222170491829,Electronics|WearableTechnology|SmartWatches,239.99,B0BF54LXW6,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,-0.6032611007731272
March,88.13351218093176,Electronics|WearableTechnology|SmartWatches,239.99,B0BF54LXW6,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,-0.6032611007731272
January,106.51139371609013,Electronics|WearableTechnology|SmartWatches,239.99,B0BF563HB4,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,-0.6032611007731272
February,78.6301788662492,Electronics|WearableTechnology|SmartWatches,239.99,B0BF563HB4,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,-0.6032611007731272
March,88.50472942169407,Electronics|WearableTechnology|SmartWatches,239.99,B0BF563HB4,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,-0.6032611007731272
January,106.66111814601946,Electronics|WearableTechnology|SmartWatches,239.99,B0BF57RN3K,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,-0.6032611007731272
February,79.53758784439903,Electronics|WearableTechnology|SmartWatches,239.99,B0BF57RN3K,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,-0.6032611007731272
March,93.29279288812911,Electronics|WearableTechnology|SmartWatches,239.99,B0BF57RN3K,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,-0.6032611007731272
January,134.55512882372955,"Electronics|HomeTheater,TV&Video|Projectors",119.88,B0BLV1GNLN,"WZATCO Pixel | Portable LED Projector | Native 720p with Full HD 1080P Support | 2000 Lumens (200 ANSI) | 176"" Large Screen | Projector for Home and Outdoor | Compatible with TV Stick, PC, PS4",Electronics,-0.4963233152853172
February,133.14560951355165,"Electronics|HomeTheater,TV&Video|Projectors",119.88,B0BLV1GNLN,"WZATCO Pixel | Portable LED Projector | Native 720p with Full HD 1080P Support | 2000 Lumens (200 ANSI) | 176"" Large Screen | Projector for Home and Outdoor | Compatible with TV Stick, PC, PS4",Electronics,-0.4963233152853172
March,144.21273935146922,"Electronics|HomeTheater,TV&Video|Projectors",119.88,B0BLV1GNLN,"WZATCO Pixel | Portable LED Projector | Native 720p with Full HD 1080P Support | 2000 Lumens (200 ANSI) | 176"" Large Screen | Projector for Home and Outdoor | Compatible with TV Stick, PC, PS4",Electronics,-0.4963233152853172
January,183.93519503500642,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",11.99,B0BN6M3TCM,"VRPRIME Lint Roller Lint Remover for Clothes, Pet | 360 Sheets Reusable Sticky Easy-Tear Sheet Brush for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt (4 Rolls - 90 Sheet Each Roll)",Home&Kitchen,-0.8430728856386503
February,121.52116138682946,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",11.99,B0BN6M3TCM,"VRPRIME Lint Roller Lint Remover for Clothes, Pet | 360 Sheets Reusable Sticky Easy-Tear Sheet Brush for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt (4 Rolls - 90 Sheet Each Roll)",Home&Kitchen,-0.8430728856386503
March,171.72327952015058,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",11.99,B0BN6M3TCM,"VRPRIME Lint Roller Lint Remover for Clothes, Pet | 360 Sheets Reusable Sticky Easy-Tear Sheet Brush for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt (4 Rolls - 90 Sheet Each Roll)",Home&Kitchen,-0.8430728856386503
January,392.8764492658192,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",29.94,B0BPJBTB3F,Khaitan ORFin Fan heater for Home and kitchen-K0 2215,Home&Kitchen,0.188327652677941
February,271.589684075596,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",29.94,B0BPJBTB3F,Khaitan ORFin Fan heater for Home and kitchen-K0 2215,Home&Kitchen,0.188327652677941
March,250.0235769399628,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",29.94,B0BPJBTB3F,Khaitan ORFin Fan heater for Home and kitchen-K0 2215,Home&Kitchen,0.188327652677941
